Arsenal
Nuno Tavares;2;71;45;40;75;65;55;45;5;5;20;15;5;40;65;65;45;75;55;80;75;60;65;65;55;60;80;60;60;50;40;50;65;40;20;45;

Boavista
Jorge Silva;1;49;65;55;65;60;55;60;15;10;15;10;15;60;65;65;55;60;20;60;60;60;30;50;15;60;60;60;45;45;35;55;70;15;35;20;
Chidozie Awaziem;3;5;60;55;70;65;55;60;5;10;10;5;10;65;65;70;60;75;40;65;70;50;55;50;40;70;55;55;50;30;35;50;65;30;30;35;
Show;3;23;55;65;75;75;60;60;15;10;15;15;5;60;65;65;50;75;30;65;80;60;40;50;40;65;65;60;55;35;30;55;70;40;35;25;
Jackson Porozo;1;21;60;60;55;65;55;60;10;5;15;10;5;65;65;60;65;65;30;50;55;50;50;45;30;65;50;50;45;40;50;55;55;25;40;25;
Yanis Hamache;2;25;55;40;60;50;70;45;5;5;15;15;15;45;60;60;50;55;70;70;65;65;65;65;75;60;70;60;65;60;60;65;55;80;40;70;
Ricardo Mangas;2;19;65;45;65;65;70;40;15;5;5;5;10;45;65;40;35;40;60;65;70;60;60;60;35;60;70;70;60;65;45;65;60;60;30;50;
Sebastián Pérez;3;24;60;65;70;65;65;60;5;10;15;20;15;60;60;65;60;65;55;60;65;65;60;70;55;60;50;70;55;60;50;60;70;35;50;25;
Miguel Reisinho;3;16;65;60;55;70;70;55;5;15;15;5;10;50;60;55;50;40;50;60;60;70;50;70;55;55;60;60;55;55;40;60;60;40;60;50;
Javi García;3;6;65;90;80;85;60;75;15;10;5;5;10;70;55;60;65;75;40;55;65;65;45;35;55;65;50;50;40;25;45;55;80;55;50;40;
Yusupha Njie;4;11;70;40;50;50;75;35;10;10;15;10;15;20;30;45;50;45;55;65;50;50;40;55;40;60;65;65;75;80;60;70;55;40;50;50;
Gustavo Sauer;4;8;55;55;65;55;75;45;5;5;15;10;20;40;70;60;40;65;65;60;60;70;55;60;75;55;65;65;70;65;60;65;75;60;40;65;
Paulinho;4;30;40;45;45;35;70;30;5;10;15;10;15;25;40;35;20;45;50;75;60;55;60;60;60;50;75;70;80;70;40;65;65;50;50;50;
Angel Gomes;4;10;70;45;70;55;85;25;5;10;15;5;15;25;30;25;30;30;60;70;60;75;60;85;65;55;80;75;75;100;60;80;45;60;55;55;
Nuno Santos;4;7;60;40;50;40;75;30;15;15;10;10;5;30;45;40;25;70;60;70;60;70;65;75;55;65;65;70;65;70;55;70;55;50;25;60;
Adil Rami;1;3;65;65;70;75;55;75;10;15;15;5;15;80;70;75;65;85;25;40;45;65;50;50;35;65;40;40;45;35;30;50;75;25;25;25;
Devenish;1;42;45;60;65;55;55;55;10;15;15;15;10;65;55;70;55;65;30;60;60;55;30;50;25;75;55;50;40;40;30;50;55;25;40;25;
Rafael Bracali;0;1;45;60;70;60;40;65;65;65;60;75;75;10;10;50;30;60;15;40;50;50;5;50;5;60;40;60;5;10;15;40;60;40;10;30;
Léo Jardim;0;20;65;65;65;50;35;50;60;65;60;80;60;10;15;50;40;60;10;60;30;50;15;60;10;70;55;75;10;15;5;45;55;45;25;20;
Jorge Benguché;5;9;70;60;50;50;50;25;15;10;5;20;10;20;25;80;60;55;40;50;65;50;55;45;55;55;40;45;55;55;70;60;40;30;35;25;
Ronald;4;31;55;55;75;35;55;45;15;10;10;10;15;20;20;25;35;60;45;75;60;45;70;45;50;65;75;75;65;75;50;60;70;40;55;40;
Musa Juwara;4;14;55;60;75;60;55;20;5;10;5;10;10;10;20;25;35;50;35;65;55;40;70;40;60;55;80;80;65;60;80;60;70;30;55;25;
Alberth Elis;4;17;55;55;65;55;60;45;5;10;10;15;10;35;35;70;60;60;45;85;70;55;60;60;40;55;85;60;60;55;70;50;60;40;65;55;
Reggie Cannon;2;2;55;55;75;55;60;65;5;20;10;15;5;55;55;60;55;65;45;70;75;55;60;65;45;55;70;70;60;40;35;50;55;35;40;25;

Belenenses
Tomás Ribeiro;3;4;60;70;70;65;60;65;5;15;5;15;15;65;65;60;55;55;40;60;65;55;50;60;35;75;55;60;35;55;40;50;70;35;25;25;
Bruno Ramires;3;6;45;50;60;70;55;50;10;10;5;10;5;55;60;70;60;65;40;70;75;55;65;55;40;65;60;60;50;50;40;55;70;30;40;25;
Henrique;1;26;70;65;70;65;60;65;10;10;15;5;5;70;60;70;65;75;50;45;70;70;45;55;60;60;45;45;40;60;45;55;70;45;65;15;
Luís Silva;1;95;60;45;65;65;60;50;15;15;10;10;10;60;65;70;60;65;50;55;60;65;40;60;45;55;55;50;50;30;35;55;55;45;15;35;
PedroÁlvaro;1;30;65;60;75;65;50;60;5;20;5;15;10;60;70;60;60;60;40;60;60;60;40;60;30;55;60;55;45;30;35;50;55;25;45;20;
Afonso Taira;3;20;60;65;80;65;60;65;20;15;20;5;15;60;65;55;50;70;45;55;70;55;40;55;50;65;55;55;60;30;40;60;75;45;50;30;
Cafú Phete;3;21;50;55;65;60;60;65;15;5;15;15;10;60;65;65;55;70;35;65;65;60;60;45;40;65;60;60;60;25;35;55;65;40;40;20;
Cauê;3;8;50;80;60;75;50;70;5;5;10;15;15;65;60;75;65;50;40;55;65;55;65;60;55;65;55;55;45;45;40;55;75;35;45;40;
Rúben Lima;2;5;75;50;60;65;75;60;10;10;15;10;15;60;70;55;35;55;70;65;65;60;45;65;55;65;60;65;65;65;35;65;65;60;35;65;
Francisco Varela;2;47;60;50;60;70;60;50;10;15;15;15;5;45;55;45;30;60;60;65;55;55;55;55;60;60;65;70;60;40;40;60;55;70;65;70;
Silvestre Varela;4;10;70;65;65;65;70;45;15;15;5;10;5;40;40;65;60;70;65;60;55;70;65;70;60;65;60;60;65;70;60;65;65;50;60;60;
Dieguinho;4;45;55;30;60;30;70;20;15;10;10;10;10;20;40;50;45;35;55;70;55;55;60;55;55;40;75;70;75;80;55;65;35;55;65;50;
Richard;4;22;40;40;60;55;70;25;10;10;15;15;10;25;30;40;35;55;55;65;60;55;55;55;60;55;70;65;75;65;45;60;40;40;70;45;
Miguel Cardoso;4;11;55;45;40;35;70;30;15;15;15;15;15;25;30;40;45;45;50;75;55;55;65;65;40;60;70;75;70;60;60;65;40;50;55;45;
Mateo Cassierra;4;9;45;55;45;45;65;25;15;10;10;15;10;20;25;65;65;55;40;70;60;60;50;50;45;65;65;70;65;55;60;60;40;40;60;30;
Zidane Banjaqui;4;94;65;45;55;55;70;30;5;5;15;5;5;30;30;30;35;45;60;65;55;65;65;65;55;50;65;65;65;65;40;65;55;60;35;60;
Afonso Sousa;4;28;65;40;65;55;70;45;5;5;10;15;10;25;35;35;25;55;60;70;60;65;60;65;45;40;70;65;65;75;50;65;55;55;55;60;
Gonçalo Silva;1;37;40;80;60;65;40;70;5;5;10;15;5;70;65;70;60;75;25;65;60;55;45;50;25;65;65;55;25;30;30;35;70;30;45;15;
André Moreira;0;1;45;50;65;65;45;60;60;55;60;70;60;5;5;65;35;60;5;55;65;60;15;55;10;65;50;55;5;5;5;45;65;45;5;20;
Stanislav Kritsyuk;0;23;60;70;55;65;55;70;75;55;65;65;60;15;5;65;35;60;15;60;60;55;15;50;5;65;55;65;15;15;15;50;55;35;15;10;
Robinho;4;17;50;40;60;55;65;45;20;10;5;5;5;25;50;30;35;40;50;70;55;60;60;60;55;50;70;75;70;70;30;65;70;45;45;50;
Tiago Esgaio;2;13;60;65;70;70;65;60;5;5;5;10;10;55;70;50;50;65;50;60;75;65;60;55;35;60;60;60;60;30;30;60;75;35;40;35;
Diogo Calila;2;2;55;55;55;60;55;50;15;10;5;15;10;50;60;55;40;50;50;70;65;55;50;55;25;55;70;60;50;40;30;50;50;30;30;40;
Nilton Varela;2;25;35;65;65;50;65;55;10;5;10;5;5;60;65;65;50;65;55;70;75;40;65;65;35;65;65;60;75;60;40;60;70;40;30;50;

Famalicão
Joaquín Pereyra;3;18;65;55;60;60;70;50;15;20;5;10;5;45;65;40;45;60;65;65;60;65;55;60;50;65;65;65;65;55;55;70;65;65;55;60;
Iván Jaime;3;17;70;55;65;60;75;45;5;5;10;10;5;45;45;55;35;50;65;55;60;65;50;70;50;45;60;65;70;65;55;70;55;60;45;65;
Bruno Jordão;3;66;65;70;75;65;75;55;15;15;15;10;5;60;60;55;60;50;50;60;60;65;65;70;60;60;60;70;70;60;50;65;65;50;55;50;
Henrique Trevisan;1;4;50;55;65;65;45;60;10;15;10;5;15;65;60;70;65;65;40;60;65;50;45;45;40;65;60;55;35;25;30;50;70;30;30;25;
Srdjan Babic;1;3;65;65;75;60;35;60;10;5;5;10;5;65;65;70;65;60;40;50;65;60;50;55;40;65;50;60;35;55;35;55;60;40;40;40;
Diogo Queirós;1;23;60;70;75;65;50;65;5;5;5;15;15;75;70;65;70;70;20;60;70;50;35;40;25;65;55;55;40;20;25;50;65;25;60;20;
Gustavo Assunção;3;12;80;75;75;75;75;70;5;15;15;5;5;55;70;40;45;55;55;60;70;75;60;70;40;65;55;65;65;55;40;70;65;35;45;50;
Calvin Verdonk;2;5;45;65;60;70;60;50;15;20;15;5;5;60;65;35;35;60;50;55;65;65;55;55;60;65;55;60;65;50;35;60;70;45;40;55;
Fernando Valenzuela;4;22;60;45;50;60;80;30;5;15;15;20;10;25;30;40;25;50;50;65;55;65;65;70;65;60;70;75;80;90;70;70;55;55;65;60;
Rúben Lameiras;4;10;60;50;65;55;80;40;5;5;10;10;5;30;40;50;35;45;55;65;65;65;65;70;65;40;70;85;80;95;65;70;60;50;60;55;
Marcello Trotta;4;29;60;60;70;60;60;25;15;10;5;5;5;25;25;70;70;55;45;65;70;60;65;45;60;50;65;55;60;55;65;60;65;35;60;30;
Gil Dias;4;28;55;45;60;55;70;45;15;5;15;20;10;35;50;60;50;55;60;70;65;65;70;65;60;60;65;65;75;60;50;65;65;55;60;55;
Guga;3;6;60;60;75;60;70;50;10;15;15;5;15;45;55;50;30;70;60;65;65;70;55;65;55;55;60;65;60;65;50;65;75;55;55;60;
Riccieli;1;15;50;70;75;75;55;65;15;5;5;15;15;70;70;65;70;65;25;60;65;60;40;55;30;70;65;60;40;40;35;50;55;30;45;20;
Patrick William;2;97;60;50;75;65;55;65;5;10;10;15;10;70;65;65;60;65;40;65;60;60;40;45;45;55;60;60;55;40;45;55;70;65;40;30;
Vaná;0;46;60;70;70;55;50;75;65;60;50;60;65;10;5;60;35;70;15;60;60;40;40;40;10;60;45;65;10;45;5;40;70;35;10;20;
Ivan Zlobin;0;1;50;40;65;60;50;60;50;60;60;60;60;5;5;65;35;60;10;65;60;50;5;40;10;60;60;70;15;5;15;45;70;35;10;30;
Dyego Sousa;5;99;65;65;70;65;55;40;10;15;10;10;15;25;40;80;80;75;35;60;65;55;60;65;55;60;55;50;55;40;70;55;65;40;65;20;
Leonardo Campana;5;13;50;55;60;65;60;25;10;20;10;10;5;20;25;80;65;45;25;60;75;55;55;55;45;55;65;75;60;50;65;40;55;55;60;25;
Jhonata Robert;4;11;55;50;60;50;65;30;5;10;10;15;5;25;30;40;35;50;50;70;55;55;65;60;50;55;70;65;70;75;50;60;55;50;20;35;
Andrija Lukovic;4;20;65;50;60;60;65;45;10;10;5;15;5;35;55;60;45;65;65;65;60;65;50;50;65;50;55;65;65;65;60;55;55;60;70;55;
Dani Morer;4;2;35;35;70;55;60;45;10;10;10;10;10;45;65;25;30;60;55;65;55;60;60;55;50;50;70;75;55;55;40;70;55;45;45;45;
Edwin Herrera;4;24;65;50;55;50;55;55;5;5;10;10;10;50;50;55;40;55;60;65;65;50;65;55;40;60;65;55;60;50;50;80;50;30;30;45;

Farense
Filipe Melo;3;6;60;65;60;70;50;70;5;10;5;10;5;65;70;70;55;65;40;45;60;55;50;50;35;70;45;50;40;55;35;45;65;40;55;30;
Patrick;5;19;55;45;65;45;55;30;10;5;15;15;15;30;25;65;65;45;40;70;50;40;55;50;50;55;70;60;55;50;65;55;65;35;50;25;
Amine Oudrhiri;3;5;60;45;70;65;65;60;20;5;5;10;15;50;40;50;40;60;60;55;60;65;55;70;55;65;60;65;65;65;40;65;60;65;50;60;
Ricardo Ferreira;1;24;70;65;75;65;65;70;10;5;5;20;20;65;50;70;65;70;45;55;55;65;40;65;40;65;60;55;50;25;40;60;65;25;25;25;
Bura;1;13;50;50;65;50;60;50;5;5;20;5;5;60;50;70;55;55;40;55;55;60;50;45;45;50;50;50;55;45;50;55;55;45;35;50;
Jonatan Lucca;3;47;45;65;75;55;60;65;5;10;15;15;10;60;50;60;60;85;60;65;65;65;50;55;55;65;65;65;55;40;50;50;75;65;25;65;
Cássio;1;41;55;55;65;65;50;65;15;10;20;15;5;70;65;75;65;65;45;60;60;55;40;40;30;55;50;50;45;25;30;45;65;35;40;35;
Eduardo Mancha;1;95;55;65;70;60;50;55;15;5;10;5;10;65;65;70;65;50;35;55;65;55;45;60;25;65;55;60;40;25;40;45;65;30;40;30;
Ryan Gauld;3;23;65;70;70;70;80;55;20;15;10;15;5;30;35;40;35;55;80;65;55;75;65;75;55;60;70;70;70;50;45;75;70;65;60;75;
Claudio Falcão;3;29;60;70;75;65;55;65;10;10;15;5;10;55;65;65;55;60;40;60;70;55;50;55;60;65;55;55;55;30;40;55;65;35;60;40;
Hugo Marques;0;1;60;60;60;65;40;65;45;65;55;65;55;5;15;70;25;65;5;40;50;50;50;45;15;55;40;50;5;50;10;40;70;35;5;15;
Bilel Aouacheria;4;26;60;40;50;35;70;30;15;15;15;5;5;30;35;40;45;40;65;70;55;55;55;60;55;35;70;70;75;65;35;70;35;60;50;60;
Licá;4;95;55;50;70;45;55;40;15;5;15;10;5;35;35;55;50;70;50;65;70;60;75;55;55;65;65;60;55;60;55;55;70;45;60;40;
Djalma;4;20;40;50;70;50;65;45;10;20;10;10;10;45;40;55;40;50;55;75;55;60;60;55;45;50;70;60;65;65;45;55;70;60;55;65;
Miguel Bandarra;4;17;65;60;55;60;65;50;10;10;5;10;15;40;40;45;40;50;65;55;60;60;55;60;60;40;60;55;65;55;60;60;60;70;60;60;
Fabrício Isidoro;3;14;60;70;75;70;65;65;5;5;5;10;15;55;60;45;35;60;50;70;70;65;65;65;45;65;70;70;60;60;40;60;75;40;55;45;
César;1;4;50;40;55;65;60;55;10;10;5;15;10;65;60;85;55;70;40;65;75;55;5;55;30;65;60;50;55;55;40;50;60;35;50;30;
Alex Pinto;2;78;40;55;80;65;55;60;15;5;10;10;10;55;65;80;60;75;40;70;75;45;60;55;50;70;60;50;50;60;35;45;70;40;50;35;
Pedro Henrique;5;96;75;50;55;55;55;25;10;10;15;5;15;25;30;75;70;60;35;60;60;50;65;50;50;60;55;50;50;50;70;55;60;45;70;30;
Defendi;0;12;55;40;75;50;40;55;70;65;80;70;60;10;15;65;30;60;15;55;60;40;15;45;15;55;55;60;15;10;15;40;75;25;15;15;
Nikola Stojiljkovic;5;9;60;40;75;50;55;45;15;20;5;15;15;20;35;70;70;60;50;65;60;45;50;55;50;60;60;65;60;65;55;60;40;45;70;35;
Hugo Seco;4;7;55;45;65;40;70;35;5;15;20;10;5;25;35;35;40;60;50;70;60;40;60;65;40;60;70;70;70;75;40;60;60;30;40;40;
Brian Mansilla;4;11;55;60;55;55;70;50;5;20;5;15;10;40;65;65;50;80;65;70;55;55;60;55;65;65;70;65;75;55;40;60;75;50;60;55;
Abner Felipe;4;30;55;35;75;60;65;30;20;15;15;10;10;35;45;60;60;70;65;60;65;55;65;60;55;35;65;60;70;65;40;55;60;50;35;60;
Fábio Nunes;4;92;45;40;55;55;70;40;10;15;10;5;5;40;65;55;30;60;45;70;55;45;60;60;45;65;70;65;75;70;50;60;65;45;40;45;
Alvarinho;4;77;45;40;45;45;70;30;10;15;5;10;5;25;35;35;30;55;65;70;50;50;60;30;55;35;70;75;65;65;55;60;60;50;45;60;
Madi Queta;4;10;55;45;65;40;55;30;5;15;5;5;15;20;20;45;45;60;45;75;55;45;60;45;45;60;75;60;55;70;55;55;60;30;50;45;

Porto
Romário Baró;3;34;65;70;70;70;70;55;5;15;5;15;15;50;65;40;40;60;50;65;75;65;55;60;70;45;65;70;55;60;40;65;75;55;60;40;
Diogo Leite;1;4;70;55;60;70;65;65;10;10;15;5;15;65;60;65;65;55;50;65;70;70;40;65;40;65;60;65;55;35;40;60;65;40;35;40;
Pepe;1;3;60;75;80;75;55;80;15;5;5;15;15;85;70;65;75;90;40;65;65;65;60;45;40;75;60;65;45;40;40;55;65;40;40;30;
Mateus Uribe;3;8;75;75;70;80;65;75;5;15;10;5;10;50;65;65;65;65;55;60;75;70;65;65;40;70;60;65;60;30;50;65;75;30;55;50;
Toni Martínez;5;29;65;65;75;65;70;35;10;15;5;10;10;40;40;70;65;70;50;65;70;60;65;60;65;65;60;60;55;65;65;70;45;45;40;45;
Sérgio Oliveira;3;27;70;45;70;85;75;70;15;15;15;5;10;50;70;60;40;65;70;60;70;75;65;80;65;70;55;60;70;50;60;70;75;70;55;70;
Marko Grujic;3;16;80;70;65;65;65;60;10;5;10;10;5;55;65;80;50;70;55;60;65;75;65;75;70;70;55;50;60;35;50;65;75;45;50;45;
Mamadou Loum;3;6;65;70;65;80;60;70;15;15;10;5;5;60;65;80;55;60;30;55;70;60;55;65;60;70;50;55;60;30;30;60;65;40;35;30;
Chancel Mbemba;2;19;65;70;75;80;60;65;5;5;5;10;10;65;70;70;70;80;55;75;70;60;55;40;50;75;75;60;60;50;40;60;80;20;35;20;
Carraça;2;15;55;65;75;70;60;60;5;10;10;10;5;40;65;50;40;55;60;60;70;55;60;60;65;60;60;60;60;40;40;60;75;65;55;60;
Iván Marcano;2;5;65;70;75;80;60;75;15;5;10;15;10;70;70;70;75;80;55;55;60;65;60;55;35;80;50;55;50;30;45;60;80;30;35;40;
Danny Loader;4;95;55;50;55;40;60;15;15;10;5;15;15;30;30;60;45;50;45;70;75;50;45;40;50;40;65;70;65;70;65;55;40;50;60;45;
Felipe Anderson;4;28;60;40;60;50;85;30;5;15;10;15;5;35;60;40;25;45;65;75;55;70;60;75;60;60;80;75;80;90;65;80;40;65;60;55;
Otávio;4;25;65;60;90;70;75;45;10;15;5;10;5;40;70;45;35;80;50;65;65;75;75;75;50;60;60;75;75;70;50;75;80;55;60;55;
Evanilson;4;30;65;60;65;60;70;40;20;5;15;10;20;40;50;70;60;70;40;75;60;65;70;65;50;65;70;65;70;70;70;65;70;40;65;30;
Mehdi Taremi;4;9;60;65;55;60;75;40;15;5;10;10;20;40;40;70;65;45;50;70;65;65;75;60;50;60;65;65;70;65;70;65;70;40;75;25;
Shoya Nakajima;4;10;75;40;45;40;75;25;15;15;10;10;5;25;25;35;20;40;65;75;65;70;70;75;65;45;75;80;85;85;65;75;40;65;60;60;
Jesús Corona;4;17;60;50;65;40;85;40;15;5;15;20;10;35;60;30;25;60;65;75;65;70;65;80;40;70;75;85;85;90;50;80;65;50;50;65;
Nanu;4;31;60;60;75;40;60;55;5;10;20;10;5;45;55;40;30;55;40;80;70;45;65;45;40;60;90;80;75;75;60;55;65;25;40;30;
Luis Díaz;4;7;60;50;75;40;80;35;20;10;15;15;5;30;45;50;40;55;55;75;65;60;70;60;70;55;75;85;85;85;65;75;65;55;50;55;
Fábio Vieira;4;50;70;55;60;65;75;45;10;10;10;15;15;25;40;40;40;45;70;65;65;75;65;75;65;65;65;65;75;65;60;70;70;70;65;70;
João Mário;4;57;60;40;70;45;65;25;10;10;5;20;5;20;20;25;25;65;65;70;55;45;60;55;35;60;75;70;75;75;60;65;60;40;55;45;
Luizão;3;94;60;60;70;65;70;55;5;5;15;20;15;50;60;60;40;65;45;65;65;65;60;60;65;60;65;70;60;55;45;65;70;40;40;50;
Igor Cássio;5;93;55;50;65;50;55;20;5;10;20;5;5;25;30;65;60;60;40;65;65;55;60;55;45;60;70;65;55;60;60;55;60;55;70;35;
Moussa Marega;5;11;60;80;85;60;40;40;15;10;5;10;10;30;40;95;70;85;40;85;80;40;85;65;60;60;80;40;45;65;65;45;80;55;70;20;
Agustín Marchesín;0;1;60;65;75;65;40;75;60;70;70;85;75;15;10;65;40;70;5;60;60;60;10;55;10;60;50;65;5;35;10;40;65;30;15;25;
Cláudio Ramos;0;14;60;65;80;65;50;70;55;50;70;75;60;5;15;55;40;65;5;55;60;60;15;50;15;60;55;75;15;10;10;50;70;35;20;15;
Diogo Costa;0;99;60;60;70;50;55;60;60;65;65;70;65;5;10;50;25;75;5;65;55;60;5;35;15;65;60;65;15;15;15;50;55;40;25;25;
Wilson Manafá;4;18;45;60;75;50;55;45;10;5;15;5;10;45;55;50;40;55;45;80;80;55;65;45;30;60;80;70;70;65;40;55;75;25;40;30;
Zaidu Sanusi;4;12;60;65;75;60;60;60;5;10;5;15;15;60;50;60;70;70;70;85;75;50;50;50;40;60;85;65;65;50;40;55;70;45;40;50;
Malang Sarr;2;32;70;70;75;70;65;65;10;5;10;10;20;65;70;65;65;75;55;75;75;65;50;60;35;60;70;70;60;60;35;65;70;30;30;25;

Gil Vicente
Lucas Mineiro;3;25;60;60;65;70;60;65;15;15;5;5;5;65;65;60;70;60;55;60;70;60;70;45;45;65;60;55;60;55;50;65;70;40;45;55;
João Afonso;3;6;60;60;75;70;60;65;15;15;10;15;5;60;70;70;60;65;55;60;70;55;30;60;35;65;65;60;55;30;35;55;70;30;40;30;
Vitor Carvalho;3;21;50;40;90;70;55;65;5;15;10;5;15;60;65;65;45;65;40;60;70;60;45;55;40;65;55;55;55;25;40;55;75;35;25;35;
Tim Hall;1;34;40;60;60;40;50;70;10;15;15;5;15;60;55;50;70;60;35;55;45;50;35;45;10;60;55;35;35;25;35;50;50;5;15;40;
Diogo Silva;1;4;55;55;60;55;40;60;5;5;5;5;15;60;60;50;65;65;35;60;65;45;30;35;30;45;60;50;30;15;35;40;65;30;35;30;
Rodrigão;1;5;50;70;60;65;50;65;15;15;10;5;10;70;70;80;65;70;25;55;65;50;20;50;30;65;50;50;40;20;45;40;65;25;35;20;
Claude Gonçalves;3;8;70;65;65;70;65;55;10;15;5;15;10;55;65;45;55;55;50;65;65;60;60;65;40;70;60;65;55;30;40;65;65;45;40;50;
Leandrinho;3;27;60;35;60;60;70;40;20;15;15;5;20;40;50;50;35;40;55;55;55;70;55;70;55;45;60;65;60;65;50;60;60;60;55;55;
Kanya Fujimoto;3;20;70;55;55;70;75;40;10;15;10;10;10;20;35;35;30;35;60;55;50;70;40;75;65;40;55;65;65;55;55;70;50;60;40;60;
Juan Villa;3;16;65;40;40;55;65;35;15;5;5;20;10;30;35;45;35;40;55;50;50;60;50;60;55;40;50;60;65;20;50;60;50;55;50;55;
Rúben Fernandes;2;26;60;80;60;65;55;75;5;5;10;15;10;70;50;60;65;65;40;50;65;55;55;60;55;65;40;45;50;40;45;50;55;50;50;40;
Talocha;2;31;55;60;70;70;55;60;10;5;5;15;5;60;55;60;65;70;65;60;65;55;60;55;40;65;60;60;55;35;40;55;70;65;50;65;
Henrique Gomes;2;55;50;65;65;60;55;65;5;5;10;15;10;60;70;60;55;65;65;65;60;55;55;40;40;65;65;60;55;55;40;55;65;35;45;40;
Brian Araújo;0;12;30;30;95;40;25;50;45;45;45;70;50;15;5;35;5;55;10;50;10;35;10;35;15;40;65;40;5;15;10;20;35;30;15;15;
Boubacar Hanne;4;17;45;20;45;45;45;40;10;10;5;5;5;40;40;20;40;45;40;65;20;50;70;50;55;65;70;70;60;55;50;70;20;40;15;40;
Lourency;4;7;60;55;75;45;60;35;15;10;15;15;15;40;45;60;45;75;55;65;65;60;70;55;60;60;70;60;65;65;60;60;60;60;45;45;
Samuel Lino;4;29;60;55;55;40;70;30;5;15;15;5;20;25;50;65;30;65;45;65;60;55;65;60;60;55;70;70;70;70;60;70;65;45;55;40;
Antoine Leautey;4;11;60;65;60;40;65;15;10;5;10;10;15;30;35;30;40;40;50;80;60;55;55;60;40;55;75;70;65;35;35;60;40;50;50;50;
Romário Baldé;4;95;40;40;25;30;65;25;15;5;10;15;5;15;15;65;35;45;55;70;60;50;60;40;60;45;75;65;65;80;55;60;25;50;15;40;
Yves Baraye;4;22;45;60;65;40;70;35;15;15;5;10;20;20;45;50;40;45;55;65;65;55;60;45;65;45;75;70;70;50;45;55;45;45;40;55;
Nogueira;1;44;55;75;65;60;55;70;10;10;10;5;15;70;65;65;65;65;30;60;65;55;45;50;55;70;60;55;45;50;30;50;60;50;40;30;
Miullen;5;9;60;40;80;35;50;25;15;5;10;5;5;25;40;65;50;65;35;70;50;45;60;40;30;65;70;60;50;55;65;50;45;20;55;30;
Dênis;0;1;55;60;50;55;50;70;55;65;75;70;60;50;55;70;40;65;5;50;60;60;10;65;5;60;55;65;15;15;15;45;65;50;5;30;
Daniel Fuzato;0;63;55;50;40;65;45;55;50;60;60;70;60;10;10;70;15;65;10;60;55;50;5;35;5;55;60;65;5;65;10;45;65;35;5;25;
Renan Oliveira;4;18;50;55;55;65;60;40;15;10;5;15;5;35;40;65;40;55;45;60;55;55;50;60;50;45;55;40;50;40;45;55;65;30;50;40;
Ahmed Isaiah;4;99;60;45;70;60;60;40;5;15;5;20;10;20;30;35;20;45;60;60;55;60;55;55;60;50;60;65;60;65;50;60;60;60;60;60;
Souleymane Aw;2;3;55;55;70;60;60;40;15;15;15;15;5;40;60;40;35;70;55;70;50;60;60;55;55;40;70;65;60;60;35;60;60;45;35;55;
Guilherme Mantuan;2;97;35;40;65;70;65;55;10;10;15;10;10;55;55;45;45;55;60;65;70;60;65;50;40;45;70;65;60;60;55;60;75;40;40;40;
Joel Pereira;2;2;55;60;65;75;55;65;15;5;15;10;5;60;40;45;40;60;50;70;70;55;50;50;35;60;65;65;55;40;40;55;65;35;60;25;

Marítimo
Ali Alipour;5;70;55;50;65;65;60;40;10;15;15;5;5;20;30;55;55;45;40;70;60;50;70;45;45;50;70;60;60;55;65;55;60;40;60;35;
Rafik Guitane;3;30;60;55;40;65;70;35;5;10;15;15;5;30;35;40;30;45;55;60;55;65;60;70;35;50;65;70;70;60;40;65;55;50;50;50;
Jean Cléber;3;16;60;65;65;60;60;55;5;5;5;15;5;55;65;60;45;55;45;65;70;65;60;65;60;60;65;60;60;75;35;60;65;40;50;45;
Pedro Pelágio;3;60;55;65;60;65;65;60;10;15;10;10;15;50;60;60;50;40;45;55;65;60;55;55;55;50;55;60;60;60;55;60;60;50;40;40;
Renê Santos;3;25;45;70;75;75;55;70;10;10;5;10;15;70;80;70;55;75;35;70;75;55;60;30;45;65;65;60;60;65;30;50;75;40;50;25;
Jean Irmer;3;6;65;45;65;70;55;60;10;15;5;5;5;60;65;65;70;80;40;55;60;40;60;55;65;80;55;60;50;50;50;55;70;40;30;35;
Franck Bambock;3;18;50;65;80;70;55;70;5;5;15;5;15;60;70;70;50;60;40;60;65;60;45;50;40;60;60;65;40;55;30;50;70;35;60;35;
Rodrigo Pinho;5;9;80;40;40;60;80;35;15;15;15;15;10;25;30;55;60;35;60;60;55;75;65;75;65;40;65;60;75;75;70;80;35;60;70;50;
Diego Moreno;4;13;55;55;55;55;50;55;5;10;5;10;5;55;60;55;50;50;50;60;60;50;55;60;25;50;60;55;50;40;55;50;60;50;25;50;
Zainadine Júnior;2;5;55;65;75;70;60;70;5;15;5;5;10;70;60;60;65;75;45;65;65;60;45;40;60;75;65;60;60;55;40;60;70;25;40;30;
Marcelo Hermes;2;86;65;60;50;70;70;60;15;10;5;10;5;65;65;40;40;65;70;70;60;60;65;60;50;65;65;65;65;65;40;65;70;40;35;70;
China;2;45;55;75;70;65;65;60;5;10;15;15;15;60;70;40;40;70;50;70;65;55;60;55;40;75;70;65;60;35;35;60;70;45;20;50;
Caio Secco;0;22;40;70;70;65;45;65;55;55;55;70;55;10;15;65;30;65;10;50;65;35;25;55;5;60;50;60;10;15;5;45;65;35;10;25;
